marketing_record_id,captured_at,platform,source_label,campaign,name,email,phone,zip_code,service,form_name,landing_page
MKT0007492,2025-06-06T00:17:00.000000,Website Analytics,organic_search,Organic Search,brian howard,bhoward@example.com,7264906229,78228,Exterior Painting,Website Estimate Form,/services
MKT0007493,2026-01-31T12:21:00.000000,Google Ads,google_paid,Search | Exterior Painting,Christina Obrien,christina.obrien69@example.org,210-719-6831,78229,Exterior Painting,Request an Estimate,/estimate
MKT0007494,2025-07-25T11:09:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Debra Humphrey,debra.humphrey@example.org,+1 210 553 9769,78232,Cabinet Painting,Request an Estimate,/estimate
MKT0007495,2025-09-14T01:15:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Debra Humphrey,debra.humphrey@example.org,2105539769,78232,Cabinet Painting,Request an Estimate,/estimate
MKT0007496,2025-06-17T16:23:00.000000,Website Analytics,organic_search,Organic Search,Debra Lawson,debra.lawson@example.org,7263860038,78201,Drywall Repair,Website Estimate Form,/services
MKT0007497,2025-01-27T23:50:00.000000,Google Ads,google_paid,Search | Drywall Repair,Sherri Salazar,sherrisalazar@example.com,7264761701,78240,Drywall Repair,Request an Estimate,/estimate
MKT0007498,2025-04-09T13:29:00.000000,Google Ads,google_paid,Search | Drywall Repair,William Rodriguez,william.rodriguez14@example.net,,78240,Drywall Repair,Request an Estimate,/estimate
MKT0007499,2025-02-28T15:22:00.000000,Google Ads,google_paid,Search | Exterior Painting,Scott Mitchell,scott.mitchell@example.net,7262392630,78229,Exterior Painting,Request an Estimate,/estimate
MKT0007500,2025-06-14T09:11:00.000000,Meta,meta_paid,Meta | Home Refresh,Scott Mitchell,scott.mitchell@example.net,(726) 239-2630,78229,Cabinet Painting,Meta Lead Form,/painting-offer
MKT0007501,2025-07-09T16:32:00.000000,Website Analytics,direct_website,Direct,Nicholas Valdez,nvaldez@example.org,(210) 800-2713,78228,Interior Painting,Website Contact Form,/contact
MKT0007502,2025-10-23T09:41:00.000000,Google Ads,google_paid,Search | Exterior Painting,Joseph Bell,josephbell@example.com,7265573450,78229,Exterior Painting,Request an Estimate,/estimate
MKT0007503,2025-10-23T16:52:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Sandra Brown,sandrabrown@example.org,7267584277,78216,Cabinet Painting,Meta Lead Form,/painting-offer
MKT0007504,2025-10-28T15:05:00.000000,Google Ads,google_paid,Search | Interior Painting,Chelsea Campbell,ccampbell@example.com,+1 210 781 7322,78240,Interior Painting,Request an Estimate,/estimate
MKT0007505,2026-01-22T13:47:00.000000,Google Ads,google_paid,Search | Drywall Repair,Cynthia Ortiz,cynthia.ortiz@example.com,2106777670,78228,Drywall Repair,Request an Estimate,/estimate
MKT0007506,2026-04-14T12:44:00.000000,Google Ads,google_paid,Search | Exterior Painting,Steven Wood,stevenwood@example.net,7269042451,78217,Exterior Painting,Request an Estimate,/estimate
MKT0007507,2025-04-17T10:11:00.000000,Google Ads,google_paid,Search | Interior Painting,William Black,williamblack@example.com,7268867593,78209,Interior Painting,Request an Estimate,/estimate
MKT0007508,2025-08-16T23:33:00.000000,Google Ads,google_paid,Search | Interior Painting,William Black,williamblack@example.com,7268867593,78209,Interior Painting,Request an Estimate,/estimate
MKT0007509,2026-03-06T19:13:00.000000,Meta,meta_paid,Meta | Free Estimate,Christopher Scott,cscott@example.net,210-959-4982,78217,Interior Painting,Meta Lead Form,/painting-offer
MKT0007510,2026-06-30T07:04:00.000000,Google Ads,google_paid,Search | Exterior Painting,Samantha Martinez,samanthamartinez@example.com,2104989363,78232,Exterior Painting,Request an Estimate,/estimate
MKT0007511,2025-10-20T07:55:00.000000,Google Ads,google_paid,Search | Minor Remodeling,Michelle Robinson,michellerobinson@example.com,7264148953,78201,Minor Remodeling,Request an Estimate,/estimate
MKT0007512,2025-10-27T08:28:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Alexandra Rivera,alexandra.rivera1@example.com,7269472116,78232,Cabinet Painting,Request an Estimate,/estimate
MKT0007513,2026-03-04T13:13:00.000000,Google Ads,google_paid,Search | Interior Painting,Margaret George,mgeorge@example.com,7263258626,78228,Interior Painting,Request an Estimate,/estimate
MKT0007514,2026-03-04T13:22:00.000000,Google Ads,google_paid,Search | Interior Painting,Margaret George,mgeorge@example.com,7263258626,78228,Interior Painting,Request an Estimate,/estimate
MKT0007515,2026-04-27T09:53:00.000000,Google Ads,google_paid,Search | Interior Painting,Jennifer Parker,jenniferparker@example.org,(210) 518-0154,78201,Interior Painting,Request an Estimate,/estimate
MKT0007516,2025-09-19T07:50:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Mathew Lee,mathewlee@example.com,7267172608,78228,Exterior Painting,Meta Lead Form,/painting-offer
MKT0007517,2025-05-16T12:35:00.000000,Website Analytics,organic_search,Organic Search,Rachel Ayers,rayers@example.org,+1 210 665 5439,78216,Exterior Painting,Website Estimate Form,/services
MKT0007518,2025-05-16T12:37:00.000000,Website Analytics,organic_search,Organic Search,Rachel Ayers,rayers@example.org,+1 210 665 5439,78216,Exterior Painting,Website Estimate Form,/services
MKT0007519,2025-10-04T09:10:00.000000,Google Ads,google_paid,Search | Exterior Painting,Rachel Ayers,rayers@example.org,2106655439,78216,Exterior Painting,Request an Estimate,/estimate
MKT0007520,2026-02-12T03:57:00.000000,Google Ads,google_paid,Search | Exterior Painting,Rachel Ayers,rayers@example.org,2106655439,78216,Exterior Painting,Request an Estimate,/estimate
MKT0007521,2025-07-09T14:05:00.000000,Google Ads,google_paid,Search | Interior Painting,Paul Durham,paul.durham@example.net,7266897458,78229,Interior Painting,Request an Estimate,/estimate
MKT0007522,2025-03-21T13:19:00.000000,Google Ads,google_paid,Search | Interior Painting,Christine Jackson,christine.jackson@example.net,2109484503,78229,Interior Painting,Request an Estimate,/estimate
MKT0007523,2025-07-26T00:52:00.000000,Website Analytics,organic_search,Organic Search,Christine Jackson,christine.jackson@example.net,2109484503,78229,Interior Painting,Website Estimate Form,/services
MKT0007524,2026-03-19T01:58:00.000000,Google Ads,google_paid,Search | Interior Painting,Karen Rojas,karen.rojas60@example.com,+1 726 351 9863,78213,Interior Painting,Request an Estimate,/estimate
MKT0007525,2026-03-28T11:42:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Beth Little,beth.little@example.com,7269747304,78201,Cabinet Painting,Request an Estimate,/estimate
MKT0007526,2026-06-30T12:35:00.000000,Website Analytics,direct_website,Direct,Beth Little,beth.little@example.com,(726) 974-7304,78201,Exterior Painting,Website Contact Form,/contact
MKT0007527,2025-11-26T07:27:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Courtney Santos,courtney.santos5@example.net,2104700347,78229,Interior Painting,Meta Lead Form,/painting-offer
MKT0007528,2026-05-15T06:26:00.000000,Meta,meta_paid,Meta | Home Refresh,Veronica Bruce,vbruce@example.com,7265614314,78216,Minor Remodeling,Meta Lead Form,/painting-offer
MKT0007529,2025-05-17T14:41:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Angela Day,angela.day@example.net,7263316898,78216,Cabinet Painting,Request an Estimate,/estimate
MKT0007530,2026-01-06T09:46:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Pamela Gonzalez,pgonzalez@example.net,210-358-3955,78216,Cabinet Painting,Request an Estimate,/estimate
MKT0007531,2025-04-08T11:23:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Stacy Rodriguez,stacy.rodriguez41@example.com,2107602725,78240,Cabinet Painting,Request an Estimate,/estimate
MKT0007532,2025-12-21T16:13:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Stacy Rodriguez,stacy.rodriguez41@example.com,210-760-2725,78240,Cabinet Painting,Request an Estimate,/estimate
MKT0007533,2025-12-21T16:19:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Stacy Rodriguez,stacy.rodriguez41@example.com,210-760-2725,78240,Cabinet Painting,Request an Estimate,/estimate
MKT0007534,2026-06-25T17:49:00.000000,Website Analytics,organic_search,Organic Search,Joseph Jones,josephjones@example.net,+1 210 451 5237,78216,Exterior Painting,Website Estimate Form,/services
MKT0007535,2025-04-03T02:20:00.000000,Meta,meta_paid,Meta | Free Estimate,MARK PARKER,mark.parker@example.net,+1 210 435 7939,78217,Exterior Painting,Meta Lead Form,/painting-offer
MKT0007536,2026-06-30T19:53:00.000000,Website Analytics,direct_website,Direct,Jose Taylor,jose.taylor7818@example.com,7267268854,78201,Interior Painting,Website Contact Form,/contact
MKT0007537,2025-05-19T17:04:00.000000,Meta,meta_paid,Meta | Home Refresh,Jeffrey Caldwell,jeffreycaldwell@example.org,(210) 804-7452,78232,Interior Painting,Meta Lead Form,/painting-offer
MKT0007538,2025-08-30T14:46:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Michele Massey,michelemassey@example.org,(210) 992-4587,78201,Cabinet Painting,Request an Estimate,/estimate
MKT0007539,2025-09-05T08:48:00.000000,Google Ads,google_paid,Search | Drywall Repair,Julie Andrews,jandrews@example.com,7262217510,78216,Drywall Repair,Request an Estimate,/estimate
MKT0007540,2025-12-11T15:25:00.000000,Website Analytics,direct_website,Direct,Julie Andrews,jandrews@example.com,7262217510,78216,Drywall Repair,Website Contact Form,/contact
MKT0007541,2025-01-18T21:50:00.000000,Meta,meta_paid,Meta | Free Estimate,crystal thomas,crystal.thomas53@example.com,+1 210 825 3674,78228,Interior Painting,Meta Lead Form,/painting-offer
MKT0007542,2025-04-11T00:12:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Crystal Thomas,crystal.thomas53@example.com,2108253674,78228,Cabinet Painting,Request an Estimate,/estimate
MKT0007543,2025-09-01T20:14:00.000000,Website Analytics,direct_website,Direct,Miguel Harvey,miguel.harvey87@example.net,(726) 799-7197,78217,Exterior Painting,Website Contact Form,/contact
MKT0007544,2026-03-04T10:20:00.000000,Google Ads,google_paid,Search | Exterior Painting,Jason Lawrence,jason.lawrence79@example.com,7266859465,78209,Exterior Painting,Request an Estimate,/estimate
MKT0007545,2026-01-23T13:21:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Marie Nguyen,marie.nguyen61@example.org,+1 210 399 6022,78213,Interior Painting,Meta Lead Form,/painting-offer
MKT0007546,2025-11-11T16:46:00.000000,Website Analytics,organic_search,Organic Search,Elaine Taylor,elaine.taylor@example.org,2102409043,78217,Exterior Painting,Website Estimate Form,/services
MKT0007547,2026-06-15T20:16:00.000000,Website Analytics,organic_search,Organic Search,Elaine Taylor,elaine.taylor@example.org,,78217,Drywall Repair,Website Estimate Form,/services
MKT0007548,2026-04-27T09:06:00.000000,Website Analytics,direct_website,Direct,Shelby Perez,shelby.perez63@example.net,726-668-9508,78228,Interior Painting,Website Contact Form,/contact
MKT0007549,2025-07-03T10:31:00.000000,Website Analytics,organic_search,Organic Search,Brett Warren,brett.warren@example.com,210-664-7243,78229,Minor Remodeling,Website Estimate Form,/services
MKT0007550,2025-07-26T09:38:00.000000,Meta,meta_paid,Meta | Free Estimate,Crystal Smith,crystal.smith99@example.net,,78228,Cabinet Painting,Meta Lead Form,/painting-offer
MKT0007551,2025-11-11T07:04:00.000000,Meta,meta_paid,Meta | Free Estimate,Crystal Smith,crystal.smith99@example.net,7265739589,78228,Exterior Painting,Meta Lead Form,/painting-offer
MKT0007552,2025-10-25T13:18:00.000000,Website Analytics,organic_search,Organic Search,Richard Woods,richard.woods51@example.net,7267214049,78230,Interior Painting,Website Estimate Form,/services
MKT0007553,2025-12-23T15:30:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Michelle Keith,michellekeith@example.org,210-419-5934,78217,Cabinet Painting,Request an Estimate,/estimate
MKT0007554,2026-06-01T00:09:00.000000,Website Analytics,direct_website,Direct,Stephanie Duffy,stephanie.duffy44@example.com,7266795390,78209,Interior Painting,Website Contact Form,/contact
MKT0007555,2025-04-14T19:26:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Alexandra Wagner,alexandrawagner@example.org,2104568605,78209,Cabinet Painting,Request an Estimate,/estimate
MKT0007556,2025-07-01T01:40:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Alexandra Wagner,alexandrawagner@example.org,+1 210 456 8605,78209,Cabinet Painting,Request an Estimate,/estimate
MKT0007557,2025-08-16T10:02:00.000000,Google Ads,google_paid,Search | Interior Painting,Amy Oconnor,amy.oconnor@example.net,+1 726 764 1716,78201,Interior Painting,Request an Estimate,/estimate
MKT0007558,2025-10-17T18:14:00.000000,Website Analytics,direct_website,Direct,A. Oconnor,amy.oconnor@example.net,7267641716,78201,Drywall Repair,Website Contact Form,/contact
MKT0007559,2025-10-17T18:15:00.000000,Website Analytics,direct_website,Direct,A. Oconnor,amy.oconnor@example.net,7267641716,78201,Drywall Repair,Website Contact Form,/contact
MKT0007560,2025-04-01T20:39:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Amanda Brown,amanda.brown@example.org,7264840561,78228,Interior Painting,Meta Lead Form,/painting-offer
MKT0007561,2026-06-13T16:32:00.000000,Meta,meta_paid,Meta | Free Estimate,G. Brown,garybrown@example.org,726-842-6499,78230,Interior Painting,Meta Lead Form,/painting-offer
MKT0007562,2026-04-10T10:57:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Jacqueline Pierce,jacqueline.pierce7843@example.net,2103856598,78229,Cabinet Painting,Request an Estimate,/estimate
MKT0007563,2025-04-12T17:03:00.000000,Google Ads,google_paid,Search | Exterior Painting,Luis Gonzalez,luisgonzalez@example.net,+1 726 966 9660,78228,Exterior Painting,Request an Estimate,/estimate
MKT0007564,2025-09-22T14:53:00.000000,Website Analytics,organic_search,Organic Search,Bianca Phillips,bianca.phillips@example.com,(210) 800-0847,78229,Exterior Painting,Website Estimate Form,/services
MKT0007565,2026-01-11T10:57:00.000000,Meta,meta_paid,Meta | Seasonal Promo,John Long,johnlong@example.org,7262337631,78217,Cabinet Painting,Meta Lead Form,/painting-offer
MKT0007566,2026-02-21T14:58:00.000000,Website Analytics,direct_website,Direct,John Long,johnlong@example.org,(726) 233-7631,78217,Interior Painting,Website Contact Form,/contact
MKT0007567,2026-06-24T11:32:00.000000,Website Analytics,organic_search,Organic Search,Casey Long,clong@example.com,7268179957,78201,Minor Remodeling,Website Estimate Form,/services
MKT0007568,2025-01-30T15:15:00.000000,Meta,meta_paid,Meta | Free Estimate,Shawn Ho,shawnho@example.net,210-684-2070,78228,Exterior Painting,Meta Lead Form,/painting-offer
MKT0007569,2025-04-01T11:01:00.000000,Website Analytics,organic_search,Organic Search,Shelly Rodriguez,shelly.rodriguez@example.net,7263043566,78229,Interior Painting,Website Estimate Form,/services
MKT0007570,2026-02-02T07:48:00.000000,Google Ads,google_paid,Search | Cabinet Painting,B. Taylor,brad.taylor2@example.com,2109675334,78240,Cabinet Painting,Request an Estimate,/estimate
MKT0007571,2026-03-12T05:20:00.000000,Website Analytics,direct_website,Direct,Nathan Mckenzie,nathan.mckenzie13@example.org,2108073318,78229,Interior Painting,Website Contact Form,/contact
MKT0007572,2026-01-15T23:27:00.000000,Google Ads,google_paid,Search | Interior Painting,Richard Miles,richard.miles@example.net,+1 210 971 3159,78201,Interior Painting,Request an Estimate,/estimate
MKT0007573,2026-06-09T19:46:00.000000,Google Ads,google_paid,Search | Interior Painting,Emily Rodriguez,emilyrodriguez@example.com,7267058743,78216,Interior Painting,Request an Estimate,/estimate
MKT0007574,2025-06-25T03:48:00.000000,Google Ads,google_paid,Search | Drywall Repair,Nathan Salinas,nsalinas@example.org,+1 726 756 1126,78201,Drywall Repair,Request an Estimate,/estimate
MKT0007575,2025-09-14T11:42:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Shelby Rivera,shelby.rivera@example.org,(210) 536-4012,78217,Cabinet Painting,Request an Estimate,/estimate
MKT0007576,2026-04-27T20:42:00.000000,Google Ads,google_paid,Search | Exterior Painting,Bruce Wallace,bruce.wallace43@example.com,2103800174,78213,Exterior Painting,Request an Estimate,/estimate
MKT0007577,2025-07-11T13:10:00.000000,Meta,meta_paid,Meta | Home Refresh,Lisa Gutierrez,lgutierrez@example.org,(210) 567-7546,78240,Interior Painting,Meta Lead Form,/painting-offer
MKT0007578,2025-06-05T11:26:00.000000,Website Analytics,organic_search,Organic Search,Joanne Cherry,joannecherry@example.net,7262489142,78240,Interior Painting,Website Estimate Form,/services
